step,Adam,Hybrid v3.9,Global Hybrid
0,10.917794445578075,10.56870987551184,9.285288430912848
1,10.879713230564708,10.439216285721654,9.285288430912848
2,10.84023286671438,10.236223740654538,8.968526597798293
3,10.799002824724331,9.97104646064048,8.968526597798293
4,10.755987278338008,9.674668863070561,8.681409476513679
5,10.711073292445347,9.410914514366674,8.681409476513679
6,10.664026339463716,9.24875676482531,8.681409476513679
7,10.614620956054996,9.196409046768377,8.681409476513679
8,10.562775245712782,9.200162899696307,8.627295209972079
9,10.508518101569779,9.209506147543172,8.50116777898665
10,10.45189125547584,9.207085420373676,8.464145075598088
11,10.392893813990828,9.196998251418503,8.464145075598088
12,10.33149614933119,9.187509386137634,8.464145075598088
13,10.267678324090465,9.182488132608787,8.369088863228999
14,10.201420857695028,9.181200257015362,8.324582310042487
15,10.132682600942545,9.18141906883539,8.29935405240005
16,10.061420188626773,9.181653319119981,8.186358043019302
17,9.987663584002181,9.181522177989212,8.127727566796244
18,9.911575292830989,9.181213340479763,8.127727566796244
19,9.833432928035098,9.18095835424374,8.127727566796244
20,9.753583709065206,9.180836460754257,8.127727566796244
21,9.672437558969248,9.18081046811082,8.127727566796244
22,9.590486466918943,9.180817969388587,8.127727566796244
23,9.50828687491634,9.180822530692803,8.127727566796244
24,9.426428255746648,9.180817202920906,8.127727566796244
25,9.345545500227752,9.18080821124207,8.127727566796244
26,9.26634035654868,9.180801509459819,8.127727566796244
27,9.189523605573664,9.180798599860575,8.127727566796244
28,9.115724281042294,9.180798117162698,8.127727566796244
29,9.04546140392391,9.180798345844709,7.948015892203925
30,8.979145345777173,9.180798412273965,7.948015892203925
31,8.917058976739515,9.180798219986983,7.948015892203925
32,8.85937977063768,9.180797963552351,7.911650841015247
33,8.806239165389078,9.18079779053101,7.805740754465978
34,8.757721373565147,9.180797722831715,7.805740754465978
35,8.713839540606699,9.180797714995908,7.805740754465978
36,8.674567244617563,9.180797721182554,7.805740754465978
37,8.639860625424062,9.180797721215566,7.805740754465978
38,8.609646289411064,9.180797714794586,7.805740754465978
39,8.583829962696674,9.180797707635303,7.805740754465978
40,8.562282853750414,9.180797703245112,7.805740754465978
41,8.544791899163476,9.180797701712283,7.805740754465978
42,8.531057127006747,9.18079770161859,7.805740754465978
43,8.520718630492372,9.180797701768967,7.805740754465978
44,8.51336650834479,9.18079770171794,7.805740754465978
45,8.508566760860216,9.180797701514246,7.805740754465978
46,8.505883579599873,9.180797701318202,7.805740754465978
47,8.504876001003531,9.18079770120884,7.805740754465978
48,8.50511664245979,9.180797701175267,7.805740754465978
49,8.506220872500691,9.180797701175244,7.805740754465978
50,8.507853622529204,9.18079770117842,7.805740754465978
51,8.509736542353563,9.180797701175567,7.805740754465978
52,8.511647954072284,9.18079770116935,7.805740754465978
53,8.513407798513931,9.180797701164082,7.805740754465978
54,8.514877861601986,9.180797701161412,7.805740754465978
55,8.5159665004193,9.180797701160705,7.805740754465978
56,8.51662155678532,9.180797701160751,7.805740754465978
57,8.516826918043654,9.180797701160802,7.805740754465978
58,8.516595281885484,9.180797701160685,7.805740754465978
59,8.515956826069878,9.1807977011605,7.557149894456362
60,8.514959433392683,9.180797701160365,7.557149894456362
61,8.5136669902828,9.1807977011603,7.557149894456362
62,8.512151492149801,9.180797701160284,7.557149894456362
63,8.510488278371817,9.180797701160287,7.557149894456362
64,8.508747803506504,9.180797701160287,7.557149894456362
65,8.506990353306865,9.18079770116028,7.557149894456362
66,8.505268039900992,9.180797701160277,7.557149894456362
67,8.503623178858328,9.180797701160275,7.557149894456362
68,8.50208726080503,9.180797701160273,7.557149894456362
69,8.500681732148475,9.180797701160273,7.557149894456362
70,8.499417483262768,9.180797701160273,7.557149894456362
71,8.498298941658344,9.180797701160271,7.557149894456362
72,8.497327398237656,9.180797701160273,7.557149894456362
73,8.496500912530209,9.180797701160271,7.557149894456362
74,8.49581516248401,9.180797701160273,7.557149894456362
75,8.495262646357833,9.180797701160271,7.557149894456362
76,8.494833215799066,9.180797701160271,7.557149894456362
77,8.494515771869052,9.18079770116027,7.557149894456362
78,8.494297470696704,9.180797701160273,7.557149894456362
79,8.494163811654438,9.180797701160273,7.557149894456362
80,8.494098806310674,9.180797701160273,7.557149894456362
81,8.494085673258068,9.180797701160273,7.557149894456362
82,8.494108859236697,9.180797701160273,7.557149894456362
83,8.494154311672908,9.18079770116027,7.557149894456362
84,8.494209718993543,9.180797701160271,7.557149894456362
85,8.494264759998247,9.180797701160271,7.557149894456362
86,8.494311143602953,9.180797701160271,7.557149894456362
87,8.49434332515671,9.180797701160273,7.557149894456362
88,8.49435805086166,9.18079770116027,7.557149894456362
89,8.494353845927272,9.180797701160271,7.557149894456362
90,8.494330738852181,9.180797701160273,7.557149894456362
91,8.494289956905764,9.180797701160273,7.557149894456362
92,8.4942341114975,9.180797701160273,7.557149894456362
93,8.494166674541246,9.180797701160273,7.517439655525502
94,8.494091489434808,9.180797701160273,7.304544201594723
95,8.494012445626709,9.180797701160273,7.304544201594723
96,8.493933175425994,9.180797701160273,7.230348171749478
97,8.493857040112836,9.180797701160271,7.177633595943062
98,8.493786724055967,9.180797701160273,7.177633595943062
99,8.493724054516782,9.18079770116027,7.177633595943062
100,8.493670001104425,9.180797701160273,7.177633595943062
101,8.493624813466287,9.180797701160271,7.177633595943062
102,8.493588291420702,9.18079770116027,7.177633595943062
103,8.493559792226606,9.180797701160271,7.081579432114445
104,8.493538388317413,9.180797701160273,7.081579432114445
105,8.493522998050617,9.180797701160273,7.081579432114445
106,8.493512546738824,9.180797701160273,7.081579432114445
107,8.493506047763027,9.180797701160273,7.081579432114445
108,8.493502527268188,9.180797701160271,7.081579432114445
109,8.493501064928942,9.180797701160273,6.980562937356291
110,8.49350080908425,9.180797701160273,6.980562937356291
111,8.493501058033502,9.180797701160271,6.980562937356291
112,8.493501252228278,9.180797701160273,6.980562937356291
113,8.493500953991415,9.180797701160273,6.980562937356291
114,8.493499879559637,9.180797701160275,6.980562937356291
115,8.493497903817044,9.180797701160271,6.980562937356291
116,8.49349507161335,9.18079770116027,6.980562937356291
117,8.49349152009035,9.180797701160273,6.8922513947180235
118,8.493487440449348,9.18079770116027,6.830133515199645
119,8.493483046371939,9.180797701160273,6.830133515199645
