step,Adam,Hybrid v3.9,Global Hybrid
0,81.507341475469,89.94382667203331,39.342632397216896
1,80.80950469012922,74.82586781586294,33.48670607795097
2,80.10373872946964,72.06222175073212,30.15384680844236
3,79.4872966094186,74.11712944364837,30.15384680844236
4,78.95049159484311,71.02935052207421,25.841212763368283
5,78.4324744408742,74.62760953192,24.42935137277958
6,77.89070045935442,66.65377545943734,22.868888280678675
7,77.30875225531035,54.295516520056516,22.60027877247145
8,76.70409081526662,56.75836214494474,22.290566068294805
9,76.13131453171236,60.372578233594666,21.27005837190257
10,75.65666164306873,57.01430473680774,20.896525243070062
11,75.30925098619788,47.797864919363896,20.896525243070062
12,75.0453641639859,53.255523529234154,20.34007986720233
13,74.79782642599483,54.94815483135624,20.34007986720233
14,74.51312204234154,42.782536170100066,20.34007986720233
15,74.16549838645943,37.630347246714784,20.34007986720233
16,73.75803726386398,38.04828071653861,20.34007986720233
17,73.32001370661857,41.009470377913914,19.98225585497407
18,72.88317446157164,39.07775787964976,16.731805342971057
19,72.46700711388183,37.56858880163274,16.582283963830985
20,72.08696293773008,37.61441170156485,16.582283963830985
21,71.75779654622774,40.28535791510989,15.991241877416819
22,71.48426698802271,35.691627736597106,15.991241877416819
23,71.25619398162402,36.6994557382465,15.991241877416819
24,71.05825017418573,33.99942840970445,14.908736161647626
25,70.87315415771585,41.64063153348909,14.720333151590813
26,70.65846308555713,37.47433800291808,13.866700068258803
27,70.37110767014019,40.34935683948668,13.53905375487774
28,70.01028324768343,39.58228574948171,13.53905375487774
29,69.60970003567829,34.68342403390982,13.53905375487774
30,69.2212592166127,24.375095386211015,13.53905375487774
31,68.88361917985844,24.13803235159227,13.53905375487774
32,68.58888128354978,25.080352644768986,13.53905375487774
33,68.30244760265708,23.379476753297663,13.53905375487774
34,67.9994426309673,21.107701236826376,13.53905375487774
35,67.6759793650383,20.737560824658754,13.53905375487774
36,67.33573059226721,19.7933689840427,13.53905375487774
37,66.97105180562602,17.419149379393815,13.53905375487774
38,66.56223971326807,19.02167729420418,13.493423298958355
39,66.10714167690571,20.14265217569599,13.273704592269079
40,65.64972169578598,18.96626879876733,13.273704592269079
41,65.26279070228547,19.826424587048972,13.273704592269079
42,64.98509044562245,19.67328975313114,13.273704592269079
43,64.77830840166345,18.044492073884054,13.273704592269079
44,64.56939203957376,20.28884307547607,13.273704592269079
45,64.31385650283019,20.92888537438925,13.273704592269079
46,64.01100346633851,18.36966873388123,13.273704592269079
47,63.693633843842925,16.833620901426265,13.273704592269079
48,63.40700199790896,22.20427353879618,13.273704592269079
49,63.181879561464484,18.925036325881933,13.273704592269079
50,63.02118733863423,19.321584350540025,13.273704592269079
51,62.910132627546254,18.98990247643935,13.273704592269079
52,62.832328715454395,18.42762338702929,13.273704592269079
53,62.776394313055405,24.105063376200743,13.273704592269079
54,62.73410786920763,20.887306672170563,13.273704592269079
55,62.69539605743483,18.574374832943402,13.273704592269079
56,62.645560445477166,21.493074038864776,13.095711232144659
57,62.56935335294048,21.787293601721455,13.095711232144659
58,62.46110722217571,18.814031955301417,13.04463053249317
59,62.33297778991408,21.253918434168146,13.04463053249317
60,62.21139172562559,20.638152470224693,13.04463053249317
61,62.11857018994022,22.303832758962272,13.04463053249317
62,62.054080622056745,20.438554636456544,13.04463053249317
63,62.00088071406543,20.766833829476962,13.04463053249317
64,61.94633515310701,19.124845692363156,13.04463053249317
65,61.88705658991233,17.137930897074956,13.04463053249317
66,61.819825382599916,10.466512541401121,13.04463053249317
67,61.73845159456586,16.364562492914338,13.04463053249317
68,61.64238705620204,14.992347937328685,13.04463053249317
69,61.54542043961565,12.694548755931308,13.04463053249317
70,61.4707547781946,17.716941777762447,12.959317448066706
71,61.433322309171245,13.853247138511245,12.959317448066706
72,61.42576141744291,13.301153575384868,12.959317448066706
73,61.423316012609725,10.062758966026678,12.959317448066706
74,61.40101747813412,15.048075473805165,12.959317448066706
75,61.34548961945612,12.29930957409815,12.959317448066706
76,61.25668738423815,10.764235888980028,12.959317448066706
