step,Adam,Hybrid v3.9,Global Hybrid
0,208.6462984456719,167.73505829699195,144.24394316613476
1,205.3828668083587,210.55224547336218,132.36539359477013
2,202.041975783233,202.8244933534297,119.50110288479578
3,198.58203228640852,195.65239816683143,119.50110288479578
4,194.99441069311712,191.3493758858458,119.50110288479578
5,191.29209661526104,150.0718874241111,105.33374609599511
6,187.49042277276385,182.87116998420962,96.05805577583506
7,183.59931831662752,211.06516369365397,96.05805577583506
8,179.62877690927735,219.93025891934855,96.05805577583506
9,175.58828368896786,242.5309108891292,96.05805577583506
10,171.48420868384704,253.11007197577953,96.05805577583506
11,167.32111275181728,241.3228303733169,96.05805577583506
12,163.10496347030733,304.91540551126144,96.05805577583506
13,158.845766608893,399.19859673440067,96.05805577583506
14,154.55738910470384,354.12139704802024,96.05805577583506
15,150.25514981003548,350.529905683343,96.05805577583506
16,145.95374498356506,338.9941535792096,96.05805577583506
17,141.66718200360378,299.88284048105146,96.05805577583506
18,137.41068935696975,359.6118887922421,96.05805577583506
19,133.2023840890976,463.0652826178294,96.05805577583506
20,129.0627626205646,429.3743673194422,96.05805577583506
21,125.01264428752722,476.4520864434478,96.05805577583506
22,121.07129194403711,408.42922607035615,96.05805577583506
23,117.25580377976377,408.1892243542766,96.05805577583506
24,113.58159010030835,352.7813034974421,96.05805577583506
25,110.0628632845322,238.8852814793416,92.97542236913759
26,106.71248810692313,254.15697449226224,92.97542236913759
27,103.54142305696762,224.4020219511252,92.97542236913759
28,100.55832898112882,250.17950594696887,92.97542236913759
29,97.76957743484422,226.88961998711315,92.97542236913759
30,95.17933590063063,312.5829660266299,92.97542236913759
31,92.78947837890287,295.4739854614295,92.97542236913759
32,90.59955075859189,280.29905567734625,92.97542236913759
33,88.60708293264783,339.93533450736385,92.97542236913759
34,86.80813985734636,337.1879412912218,77.62656731852616
35,85.1976574389686,336.0708584630823,77.62656731852616
36,83.7693035784184,343.8178838740986,77.62656731852616
37,82.5151614007437,316.53478005284296,77.62656731852616
38,81.42574633029929,304.12613857964436,77.62656731852616
39,80.4904874107853,293.1514100310514,77.62656731852616
40,79.69827780079946,293.4319888849284,77.62656731852616
41,79.03766652426137,263.7370112142341,77.62656731852616
