step,Adam,Hybrid v3.9,Global Hybrid
0,10.725073375286087,10.731667542375767,8.475625764406713
1,10.702730502770777,10.667732230191131,8.391542012204356
2,10.678347291784693,10.56881162242845,8.210030853800193
3,10.651889833472996,10.43611878832552,8.118186703578626
4,10.623321550115831,10.266530952457954,7.957984187151176
5,10.592606992216751,10.051619022970797,7.784168142549557
6,10.559712581597312,9.780995703852126,7.784168142549557
7,10.524603914379226,9.460415304378982,7.784168142549557
8,10.487239761878618,9.142578576580597,7.784168142549557
9,10.447566394236965,8.919261872565976,7.784168142549557
10,10.405521089512941,8.833155147985849,7.784168142549557
11,10.361050855548555,8.8319061959163,7.649219407502997
12,10.314136122844511,8.845888814450868,7.494710290509275
13,10.264802180360896,8.846636109562972,7.494710290509275
14,10.213116907133278,8.835999226804308,7.478583945551579
15,10.15918604516763,8.823797519563318,7.478583945551579
16,10.103154679539845,8.816202246018278,7.478583945551579
17,10.04521878965205,8.8136430621079,7.478583945551579
18,9.985648367578028,8.813679528273349,7.478583945551579
19,9.924815272005267,8.81411701984921,7.478583945551579
20,9.863207742854334,8.814116622967525,7.478583945551579
21,9.801417452995802,8.81377947628392,7.478583945551579
22,9.740099901324662,8.813428268874635,7.478583945551579
23,9.679917240477742,8.813230188488294,7.324009906055846
24,9.62147784373634,8.813173683254242,7.324009906055846
25,9.565294297202609,8.813180576482228,7.324009906055846
26,9.511772494422672,8.813192183348098,7.324009906055846
27,9.4612145047879,8.813190082655673,7.324009906055846
28,9.413812682530814,8.813179608803793,7.324009906055846
29,9.369638954245968,8.813169889749787,7.324009906055846
30,9.32864743576221,8.813164865082712,7.324009906055846
31,9.290703708411277,8.813163668157523,7.324009906055846
32,9.255635439460015,8.81316398476596,7.24993422291128
33,9.22327562230865,8.813164279092176,7.183441339517817
34,9.193474394778644,8.813164163770054,7.183441339517817
35,9.16608532222718,8.813163846543713,7.183441339517817
36,9.140950485638253,8.81316358092566,7.183441339517817
37,9.117903140804911,8.813163455676065,7.183441339517817
38,9.09678266891417,8.813163432280822,7.183441339517817
39,9.077440396280636,8.813163443720798,7.183441339517817
40,9.059730334708604,8.813163450679045,7.183441339517817
41,9.043501222984169,8.813163445880182,7.183441339517817
42,9.028606171864748,8.813163436481585,7.183441339517817
43,9.014926444723535,8.813163429325744,7.183441339517817
44,9.002388477747807,8.813163426263367,7.183441339517817
45,8.990960060277914,8.813163425863973,7.183441339517817
46,8.980632932301194,8.813163426231405,7.183441339517817
47,8.971408106754874,8.813163426381488,7.183441339517817
48,8.963289983944241,8.813163426205245,7.183441339517817
49,8.956280826968168,8.813163425932055,7.183441339517817
50,8.950367979425005,8.813163425741921,7.183441339517817
51,8.945509741359846,8.81316342566868,7.183441339517817
52,8.94163166250453,8.813163425663811,7.183441339517817
53,8.938635767723994,8.813163425674759,7.183441339517817
54,8.936413354842697,8.813163425677521,7.179473786190798
55,8.934852423972325,8.813163425671501,7.179473786190798
56,8.933840868619482,8.813163425663697,7.13291168558429
57,8.933271379279041,8.813163425658717,6.91257238120734
58,8.933048456056945,8.813163425657008,6.80107301857317
59,8.933091576442623,8.813163425657022,6.689140431450895
60,8.93333129771668,8.81316342565733,6.689140431450895
61,8.933702867231482,8.813163425657365,6.689140431450895
62,8.934143712255525,8.813163425657168,6.689140431450895
63,8.934595354958244,8.813163425656949,6.689140431450895
64,8.935005542306522,8.813163425656821,6.689140431450895
65,8.935328580769424,8.813163425656784,6.689140431450895
66,8.93552626168186,8.813163425656786,6.689140431450895
67,8.935571320434724,8.813163425656795,6.689140431450895
68,8.93545118784699,8.813163425656795,6.689140431450895
69,8.93516847477856,8.81316342565679,6.689140431450895
70,8.934738076115726,8.813163425656782,6.689140431450895
71,8.934183756285247,8.813163425656779,6.689140431450895
72,8.933535729653912,8.813163425656779,6.689140431450895
73,8.93282799059611,8.813163425656779,6.689140431450895
74,8.932094411650256,8.813163425656779,6.689140431450895
75,8.931365044799115,8.813163425656775,6.689140431450895
76,8.930664488843224,8.813163425656779,6.689140431450895
77,8.930011983803674,8.813163425656779,6.689140431450895
78,8.929421526684933,8.813163425656777,6.689140431450895
79,8.92890158126474,8.813163425656779,6.689140431450895
80,8.928455431306478,8.813163425656777,6.689140431450895
81,8.928082556933544,8.813163425656777,6.689140431450895
82,8.927779995018785,8.813163425656777,6.689140431450895
83,8.9275428834602,8.813163425656777,6.689140431450895
84,8.927364730662537,8.813163425656777,6.689140431450895
85,8.927238148156203,8.813163425656779,6.689140431450895
86,8.927155721927532,8.813163425656777,6.689140431450895
87,8.927110297070438,8.813163425656779,6.689140431450895
88,8.927094791612863,8.813163425656777,6.689140431450895
89,8.927102214393933,8.813163425656777,6.685614235050316
90,8.927125991976103,8.813163425656779,6.685614235050316
91,8.927160129131122,8.813163425656779,6.685614235050316
92,8.927199089575321,8.813163425656779,6.685614235050316
93,8.92723782019938,8.813163425656779,6.685614235050316
94,8.92727209477317,8.813163425656777,6.685614235050316
95,8.92729881475806,8.813163425656779,6.685614235050316
96,8.927315998811808,8.813163425656777,6.685614235050316
97,8.927322660699394,8.813163425656777,6.685614235050316
98,8.92731878575778,8.813163425656779,6.685614235050316
99,8.927305257216814,8.813163425656779,6.685614235050316
100,8.927283565535893,8.813163425656779,6.685614235050316
101,8.927255463215976,8.813163425656779,6.685614235050316
102,8.927222790542261,8.813163425656779,6.685614235050316
103,8.927187414195192,8.813163425656777,6.666382810516019
104,8.927151112245044,8.813163425656777,6.589801690535605
105,8.927115439679508,8.813163425656779,6.589801690535605
106,8.927081696956616,8.813163425656779,6.589801690535605
107,8.927050955632161,8.813163425656777,6.589801690535605
108,8.927024016331497,8.813163425656779,6.573432420784371
109,8.927001326693611,8.813163425656775,6.573432420784371
110,8.926982976648729,8.813163425656779,6.573432420784371
111,8.926968771119235,8.813163425656779,6.573432420784371
112,8.926958295086454,8.813163425656775,6.573432420784371
113,8.92695096809046,8.81316342565678,6.573432420784371
114,8.926946142615853,8.813163425656779,6.573432420784371
115,8.926943220708141,8.813163425656777,6.573432420784371
116,8.926941711014912,8.813163425656779,6.573432420784371
117,8.9269412230323,8.813163425656777,6.573432420784371
118,8.92694145422564,8.813163425656777,6.573432420784371
119,8.926942179534468,8.81316342565678,6.573432420784371
120,8.92694321668064,8.81316342565678,6.573432420784371
121,8.9269443847271,8.813163425656779,6.573432420784371
122,8.926945498108326,8.813163425656779,6.573432420784371
123,8.92694639023598,8.813163425656779,6.573432420784371
124,8.926946930187285,8.813163425656779,6.573432420784371
125,8.92694702877545,8.813163425656777,6.573432420784371
126,8.926946650610352,8.813163425656777,6.573432420784371
127,8.926945822339814,8.813163425656779,6.573432420784371
128,8.926944618315138,8.813163425656779,6.573432420784371
129,8.926943134825018,8.813163425656779,6.573432420784371
130,8.926941474257982,8.813163425656775,6.517278377166313
131,8.926939736465417,8.813163425656779,6.517278377166313
132,8.926938006921034,8.813163425656779,6.517278377166313
133,8.926936348738295,8.813163425656779,6.470321630173093
134,8.92693480639909,8.813163425656779,6.426059214959956
135,8.926933411812637,8.813163425656779,6.426059214959956
136,8.926932183980426,8.813163425656779,6.426059214959956
137,8.926931128549636,8.813163425656777,6.426059214959956
138,8.926930242344843,8.813163425656777,6.426059214959956
139,8.92692951683911,8.813163425656777,6.426059214959956
140,8.926928937728185,8.813163425656779,6.426059214959956
141,8.926928486421417,8.813163425656779,6.426059214959956
142,8.926928144685007,8.813163425656779,6.320748143598319
143,8.926927896761233,8.813163425656777,6.176000003228545
144,8.926927728198004,8.813163425656779,6.042857502603464
145,8.926927625800737,8.813163425656779,6.042857502603464
146,8.926927578571668,8.813163425656779,6.014594157778948
147,8.92692757650794,8.813163425656777,6.014594157778948
148,8.92692760870673,8.813163425656777,6.014594157778948
149,8.926927663691796,8.813163425656777,6.014594157778948
150,8.926927730473496,8.813163425656779,6.014594157778948
151,8.92692779828133,8.813163425656777,6.014594157778948
152,8.926927856507472,8.813163425656777,6.014594157778948
153,8.926927896008747,8.813163425656779,6.008238046192002
154,8.926927910051353,8.813163425656775,5.985672387847369
155,8.926927894236092,8.813163425656779,5.962269630781929
156,8.926927846851648,8.813163425656777,5.890893161181502
157,8.926927769638896,8.813163425656779,5.890893161181502
158,8.926927667530052,8.813163425656779,5.890893161181502
159,8.926927547560226,8.813163425656777,5.890893161181502
160,8.926927418042382,8.813163425656779,5.890893161181502
161,8.926927287714614,8.813163425656779,5.890893161181502
162,8.926927164412296,8.813163425656779,5.890893161181502
163,8.926927054096417,8.813163425656779,5.890893161181502
164,8.926926960756303,8.813163425656777,5.890893161181502
165,8.926926886536908,8.81316342565678,5.890893161181502
166,8.926926831809991,8.81316342565678,5.890893161181502
167,8.926926795575831,8.813163425656779,5.890893161181502
168,8.926926776001075,8.813163425656779,5.879131349090635
169,8.926926770594296,8.813163425656779,5.879131349090635
170,8.926926776243583,8.813163425656779,5.879131349090635
171,8.92692678949344,8.813163425656779,5.87902936297105
172,8.926926806858685,8.813163425656779,5.875419023591217
173,8.926926825022726,8.813163425656779,5.875419023591217
174,8.926926841144127,8.813163425656779,5.874349147341789
175,8.926926853224424,8.813163425656779,5.872891556861784
176,8.926926860222366,8.813163425656779,5.872891556861784
177,8.92692686193988,8.813163425656779,5.844973767794954
178,8.926926858880076,8.813163425656779,5.844973767794954
179,8.926926852029574,8.813163425656779,5.844973767794954
180,8.92692684254095,8.813163425656779,5.844973767794954
181,8.926926831509682,8.813163425656779,5.844973767794954
182,8.926926819903356,8.813163425656779,5.844973767794954
183,8.926926808510375,8.813163425656779,5.844973767794954
184,8.92692679790163,8.813163425656779,5.844973767794954
185,8.926926788467409,8.813163425656779,5.844973767794954
186,8.926926780455371,8.813163425656779,5.844973767794954
187,8.926926773955007,8.813163425656779,5.844973767794954
188,8.926926768905833,8.813163425656779,5.844973767794954
189,8.926926765151297,8.813163425656779,5.844973767794954
190,8.926926762475977,8.813163425656779,5.844973767794954
191,8.926926760634629,8.813163425656779,5.844973767794954
192,8.92692675940591,8.813163425656779,5.844973767794954
193,8.926926758627184,8.813163425656779,5.844973767794954
194,8.926926758184742,8.813163425656779,5.844973767794954
195,8.92692675800085,8.813163425656779,5.844973767794954
196,8.92692675802679,8.813163425656779,5.844973767794954
197,8.926926758219517,8.813163425656779,5.844973767794954
198,8.926926758522171,8.813163425656779,5.844973767794954
199,8.926926758869236,8.813163425656779,5.844973767794954
200,8.926926759193693,8.813163425656779,5.844973767794954
201,8.926926759427397,8.813163425656779,5.844973767794954
202,8.926926759511593,8.813163425656779,5.844973767794954
203,8.926926759409964,8.813163425656779,5.844973767794954
204,8.926926759109286,8.813163425656779,5.844973767794954
205,8.926926758618329,8.813163425656779,5.843463969617144
206,8.926926757970136,8.813163425656779,5.832501383339622
207,8.926926757215774,8.813163425656779,5.832501383339622
208,8.926926756412307,8.813163425656779,5.832501383339622
209,8.926926755615924,8.813163425656779,5.832501383339622
210,8.926926754875996,8.813163425656779,5.832501383339622
211,8.926926754227502,8.813163425656779,5.832501383339622
212,8.926926753689777,8.813163425656779,5.832501383339622
213,8.92692675327031,8.813163425656779,5.8319132051328175
214,8.926926752966438,8.813163425656779,5.8319132051328175
215,8.926926752767244,8.813163425656779,5.8319132051328175
216,8.92692675265759,8.813163425656779,5.8319132051328175
217,8.926926752619702,8.813163425656779,5.8319132051328175
218,8.926926752633236,8.813163425656779,5.8319132051328175
219,8.926926752677792,8.813163425656779,5.8319132051328175
220,8.926926752735595,8.813163425656779,5.82681912655346
221,8.926926752792335,8.813163425656779,5.82681912655346
222,8.926926752838359,8.813163425656779,5.826587563513229
223,8.926926752869358,8.813163425656779,5.824083049310829
224,8.926926752884597,8.813163425656779,5.824083049310829
225,8.92692675288478,8.813163425656779,5.824083049310829
226,8.926926752871152,8.813163425656779,5.824083049310829
227,8.926926752844597,8.813163425656779,5.824083049310829
228,8.926926752805336,8.813163425656779,5.824083049310829
229,8.926926752754,8.813163425656779,5.824083049310829
230,8.926926752692534,8.813163425656779,5.824083049310829
231,8.926926752624079,8.813163425656779,5.824083049310829
232,8.92692675255281,8.813163425656779,5.824083049310829
233,8.926926752483425,8.813163425656779,5.824083049310829
234,8.926926752420046,8.813163425656779,5.824083049310829
235,8.926926752365615,8.813163425656779,5.824083049310829
236,8.92692675232189,8.813163425656779,5.824083049310829
237,8.926926752289454,8.813163425656779,5.823054765110626
238,8.926926752267875,8.813163425656779,5.823054765110626
239,8.926926752256163,8.813163425656779,5.823054765110626
240,8.926926752252896,8.813163425656779,5.823054765110626
241,8.926926752256215,8.813163425656779,5.823054765110626
242,8.926926752264025,8.813163425656779,5.823054765110626
243,8.926926752274191,8.813163425656779,5.823054765110626
244,8.926926752284643,8.813163425656779,5.823054765110626
245,8.926926752293646,8.813163425656779,5.823054765110626
246,8.92692675230002,8.813163425656779,5.823054765110626
247,8.92692675230311,8.813163425656779,5.823054765110626
248,8.926926752302785,8.813163425656779,5.823054765110626
249,8.926926752299352,8.813163425656779,5.823054765110626
250,8.926926752293413,8.813163425656775,5.823054765110626
251,8.92692675228569,8.814872262467476,5.823054765110626
252,8.926926752276986,8.814011179537264,5.823054765110626
253,8.926926752268072,8.814054326430831,5.823054765110626
254,8.926926752259586,8.814378773884332,5.823054765110626
255,8.926926752252037,8.814041810881134,5.823054765110626
256,8.926926752245768,8.81343306690907,5.823054765110626
257,8.926926752240924,8.813403654596318,5.823054765110626
258,8.926926752237506,8.813819754910819,5.823054765110626
259,8.926926752235405,8.813893542170844,5.8214089365238095
260,8.926926752234403,8.813528753559401,5.8214089365238095
261,8.926926752234234,8.81324163698811,5.8214089365238095
262,8.926926752234627,8.8133255084695,5.8211581534874774
263,8.926926752235302,8.813538669137763,5.820369004773667
264,8.926926752236028,8.8135586242382,5.819577092501849
265,8.92692675223665,8.81339728268322,5.819577092501849
266,8.926926752237076,8.813257406126231,5.819577092501849
267,8.926926752237282,8.813249242028736,5.818706248334937
268,8.926926752237287,8.813327732675024,5.818255690863712
269,8.926926752237131,8.813382021454206,5.818255690863712
270,8.92692675223684,8.813345074732403,5.818255690863712
271,8.926926752236431,8.813251328973868,5.818255690863712
272,8.92692675223592,8.813199935773367,5.818255690863712
273,8.926926752235323,8.813237074345743,5.818255690863712
274,8.92692675223466,8.813293457889412,5.818255690863712
275,8.926926752233978,8.813282522776587,5.818255690863712
276,8.926926752233307,8.813220994554253,5.818255690863712
277,8.926926752232689,8.81318925850133,5.818255690863712
278,8.926926752232148,8.81321033158066,5.818214543344251
279,8.9269267522317,8.813234838342456,5.818214543344251
280,8.926926752231353,8.81322722843553,5.818213232359447
281,8.926926752231093,8.813203646405011,5.818163374645547
282,8.926926752230921,8.813190059747408,5.818131353832044
283,8.926926752230829,8.813190843572597,5.817991187906507
284,8.9269267522308,8.81319793360602,5.817991187906507
285,8.926926752230827,8.813201098309046,5.817875987912142
286,8.926926752230882,8.813193342624448,5.817856670781971
